O:C,H:C,ScINT
0.189189189,1.837837838,4949157.44
0.131578947,1.842105263,2663361.014
0.03125,2.28125,2311307.547
0,1.869565217,85774.2901
0.440677966,1.220338983,72548.7571
0.054945055,0.604395604,69481.96684
0.708333333,1.604166667,68331.92049
0.1625,0.75,67277.71134
0.654545455,1.236363636,66031.8278
0.12195122,0.695121951,65456.80462
0.304347826,0.942028986,63540.06071
0.37704918,1.131147541,61335.80521
1.052631579,2,60569.10765
0.271428571,0.842857143,59610.73569
0.653061224,1.448979592,58652.36373
0.048192771,2.084337349,58556.52654
0.135802469,0.765432099,56160.59665
0.9,2.025,55968.92226
0.032608696,0.619565217,55298.06189
0.208333333,0.888888889,54531.36432
0.367647059,0.882352941,53956.34115
0.4,1.233333333,52902.13199
0.109756098,0.682926829,52327.10882
0.191780822,0.794520548,50793.71369
0.23943662,0.85915493,47056.06306
0.6,1.46,46481.03989
0.808510638,1.531914894,46385.20269
0.071428571,0.630952381,45618.50513
0.974358974,2,45043.48195
0.519230769,1.346153846,43510.08682
0.021505376,0.559139785,43222.57523
0.043478261,0.532608696,42743.38926
0.416666667,1.1,42072.52889
0,0.475247525,41689.1801
0.301587302,1.031746032,37759.85508
0,0.574468085,24150.9733
0.178571429,0.666666667,460899.1048
0.745098039,1.392156863,450828.0446
0.421875,0.984375,354264.3504
0.28358209,0.955223881,334714.6455
0.444444444,1.079365079,322273.9241
0.692307692,1.403846154,321681.5088
0.25,0.970588235,317534.6017
0.168831169,0.844155844,315757.3558
0.068181818,0.590909091,313980.1099
1,1.714285714,307463.5416
0.482142857,1.232142857,297984.8968
0.976190476,1.904761905,288506.2519
0.056818182,0.681818182,286136.5907
0.141025641,0.756410256,284951.7601
0.695652174,1.652173913,284951.7601
0.303030303,1.045454545,283174.5142
0.464285714,1.375,274880.7
0,0.540816327,268956.547
0.638297872,1.659574468,267179.3011
0.113924051,0.772151899,265994.4705
0.338461538,1.030769231,258293.0716
0.08045977,0.655172414,254146.1644
0.509090909,1.345454545,248814.4267
0.04494382,0.606741573,244075.1043
0.563636364,1.163636364,241705.4431
0.464285714,1.214285714,228079.8912
0,1.988764045,207345.3556
0.033707865,0.696629213,153435.5632
0.481481481,1.740740741,505348.0286
0.344827586,1.517241379,456799.3097
0.392857143,1.75,433996.1235
0.076923077,1.128205128,378091.5381
0.333333333,2.1,558719.0753
0.1,1.6,480381.8701
0.258064516,2.096774194,374205.8233
0,1.428571429,297163.4479
0.048780488,1.609756098,172859.7834
0.189189189,1.837837838,2555490.279
0.03125,2.28125,1248106.721
0.589285714,1.160714286,170181.5846
1.023255814,1.697674419,166020.6657
0.276315789,0.763157895,147296.5304
0.666666667,1.645833333,146256.3007
0.1375,0.775,126075.8438
1,2.052631579,125659.7519
0.275362319,0.971014493,123371.2465
0.618181818,1.272727273,120666.6492
0.423728814,1.118644068,113801.133
0.112359551,0.561797753,113176.9951
0.111111111,0.790123457,110888.4897
0.6875,1.479166667,108808.0302
0.787234043,1.404255319,108599.9843
0.923076923,2.051282051,106311.4789
0.066666667,0.611111111,105687.341
0.211267606,0.887323944,104855.1573
0.383333333,1.133333333,101942.514
0.242857143,0.871428571,101526.4221
0.954545455,1.704545455,99237.91669
0.543859649,1.175438596,98821.82479
0.043956044,0.538461538,97573.54911
0.338235294,0.911764706,96949.41127
0.12345679,0.691358025,95285.0437
0.344262295,1.163934426,94452.85991
0.097560976,0.719512195,93204.58423
0.15,0.675,91332.1707
0.164383562,0.821917808,90708.03286
0,1.879120879,89251.71123
0.047619048,0.654761905,78017.2301
0.480769231,1.384615385,73856.31116
0.02173913,0.554347826,72816.08143
0,0.580645161,45978.15427
0.581818182,1.181818182,130238.7443
1.023809524,1.738095238,128083.4932
0.659574468,1.680851064,113304.6286
0.051546392,0.505154639,110071.752
0.126582278,0.784810127,103913.8917
0.264705882,0.985294118,101296.8011
0.886363636,1.772727273,96370.51293
0.4,1.015384615,94369.20834
0.611111111,1.296296296,91444.22472
0.266666667,0.773333333,87133.72255
0.318181818,1.060606061,82669.27387
0.2,0.9,80514.02278
0.086419753,0.728395062,78666.6647
0.236842105,0.802631579,78666.6647
0.921052632,2.105263158,77896.93217
0.953488372,1.744186047,77281.14615
0.1,0.8,76665.36012
0,0.540816327,74664.05554
0.535714286,1.196428571,74510.10904
0.372881356,1.152542373,74048.26952
0.102272727,0.568181818,70199.60686
0.1125,0.7,69429.87433
0.28358209,1.074626866,67582.51625
0.056179775,0.617977528,64965.42565
0.068181818,0.681818182,64503.58613
0.328358209,0.925373134,64195.69311
0.363636364,1.03030303,62964.12106
0.030612245,0.520408163,58037.83286
0.010989011,0.56043956,52187.86563
0.010204082,0.744897959,129177.2867
0.181818182,1.103896104,116645.1619
0.482142857,1.732142857,116002.4888
0.333333333,1.363636364,113753.1331
0.680851064,2.106382979,99614.32558
0.298507463,1.373134328,95115.6141
0.139240506,1.037974684,93508.93143
0.264705882,1.264705882,89331.55649
0.390625,1.453125,89170.88822
0.5625,2.145833333,87564.20555
0.659574468,2.085106383,86760.86422
0.153846154,1.115384615,86600.19595
0.197368421,1.184210526,84350.84021
0.456140351,1.596491228,82583.48927
0.033333333,0.855555556,81780.14794
0.04494382,0.921348315,81137.47487
0.438596491,1.736842105,77442.10473
0.056179775,0.831460674,77120.76819
0.020618557,0.804123711,76478.09512
0.075,1.075,73586.06632
0.353846154,1.461538462,72782.72498
0,0.966666667,65873.9895
0.574074074,1.851851852,65713.32123
0.11627907,0.965116279,59929.26362
0.049382716,1.086419753,39685.06197
0.043478261,0.913043478,470349.597
0.6,2.16,358085.0842
0.133333333,1.733333333,284532.4723
0.162162162,1.162162162,280177.3834
0.026315789,1.473684211,266144.3193
0,0.936170213,173719.6557
0.172413793,1.965517241,121942.4881
0.025641026,1.948717949,1020319.074
0.129032258,2.322580645,757010.9259
0.808510638,1.425531915,163120.4648
0.123595506,0.573033708,141924.0202
0.561403509,1.192982456,126257.0829
0.948717949,2.076923077,122386.4278
0.787234043,1.595744681,114092.1669
0.225352113,0.901408451,106903.8074
0.352941176,0.926470588,106535.1736
0.178082192,0.835616438,105982.2229
0.75,1.4375,104692.0045
0.4,1.15,103770.42
0.5,1.403846154,102664.5185
0.1875,0.65,99531.13106
0.194444444,0.916666667,97135.01124
0.847826087,1.565217391,94185.94069
0.474576271,1.084745763,92158.45468
0.032608696,0.565217391,90683.91941
0.517241379,1.206896552,90683.91941
0.388059701,0.895522388,89025.06722
0.135802469,0.703703704,87550.53195
0.00990099,0.475247525,85154.41213
0.1,0.588888889,84785.77831
1.078947368,2,84785.77831
0.05952381,0.666666667,82758.2923
0.322580645,1.048387097,81099.44012
0.31884058,0.942028986,80177.85557
0,0.521276596,77413.10193
0.084337349,0.638554217,76675.8343
0.549019608,1.37254902,73358.12993
0,2.035294118,69487.47483
0.010752688,0.580645161,63036.383
0.035294118,0.682352941,38522.23406
0.708333333,2.083333333,479324.304
0.257142857,1.285714286,397929.6109
0,0.723404255,356586.2747
0.5,1.769230769,296509.2393
0.6,2.08,275837.5712
0.066666667,0.844444444,464224.0333
0.026315789,1.236842105,421075.0046
0.666666667,2.083333333,402476.2853
0.172413793,1.655172414,290883.9696
0.054054054,1.405405405,207561.7072
1.105263158,1.947368421,219710.7373
0.3,0.814285714,201842.6954
0.45,1.066666667,199195.5781
0.065217391,0.510869565,193901.3434
0.491525424,1.050847458,193570.4538
0.409836066,0.950819672,192577.7848
0.314285714,0.7,190261.5571
0,2,187283.5501
0.172839506,0.641975309,184636.4328
0.770833333,1.395833333,182981.9845
0.087912088,0.494505495,179673.0879
0.267605634,0.830985915,179011.3085
0.66,1.26,174709.7429
0.872340426,1.319148936,174378.8532
1.131578947,1.736842105,171731.7359
0.146341463,0.56097561,171069.9566
0.2,0.625,170739.0669
1.025641026,1.948717949,170739.0669
0.714285714,1.244897959,168422.8393
0.107142857,0.511904762,167761.0599
0.133333333,0.733333333,165113.9426
0.053763441,0.451612903,164783.0529
0.426229508,0.967213115,164121.2736
0.576923077,1.153846154,163459.4943
0.975,1.775,161474.1563
0.281690141,0.718309859,159819.708
1.051282051,1.743589744,157503.4803
0.010526316,0.4,148238.5697
0.25,0.75,146915.0111
0.349206349,0.873015873,145591.4524
0.189189189,0.675675676,129377.8588
0.833333333,1.595238095,118458.4999
0.031914894,0.468085106,93972.66473
1.023255814,1.790697674,467244.4154
0.276315789,0.815789474,442988.5578
0,1.923076923,382987.2257
0.15,0.725,375965.7933
0.02020202,0.494949495,371497.609
0.055555556,0.644444444,371497.609
0.448275862,1.293103448,359369.6802
0.6875,1.5625,356178.1199
0.043956044,0.582417582,344688.5032
0.066666667,0.655555556,338305.3827
0.12345679,0.740740741,335752.1346
0.49122807,1.280701754,332560.5744
0.423728814,1.186440678,330645.6382
0.164556962,0.797468354,328730.7021
0.723404255,1.70212766,322347.5817
0.666666667,1.541666667,300006.6602
0.782608696,1.695652174,298730.0361
0.308823529,1,297453.412
0.192307692,0.782051282,296176.7879
0.618181818,1.345454545,293623.5397
0.954545455,1.795454545,292346.9157
0.383333333,1.2,288517.0434
0.275362319,1.028985507,286602.1073
0.275362319,0.898550725,268729.3701
1.081081081,2.135135135,266814.4339
0.343283582,0.985074627,266176.1219
0.1375,0.825,254686.5051
1,2.157894737,253409.881
0.242857143,0.928571429,252771.569
0.666666667,1.729166667,242558.5763
0.923076923,2.153846154,234260.5197
0.211267606,0.943661972,232983.8957
0.02173913,0.597826087,202344.9176
0,0.51,184472.1804
0.283783784,0.986486486,271682.4785
0.033707865,0.797752809,218026.1336
0.126582278,0.898734177,205556.7014
0.421052632,1.543859649,205178.8398
0.056818182,0.784090909,202155.9471
0.755555556,2.022222222,201778.0856
0.464285714,1.535714286,199888.7776
0.384615385,1.138461538,197621.6081
0.141025641,0.974358974,196110.1618
0.692307692,1.576923077,188930.7917
0.641509434,1.603773585,188930.7917
0.396551724,1.431034483,184018.5911
0.863636364,1.954545455,182885.0064
0.113924051,0.886075949,182885.0064
0.168831169,0.961038961,182129.2832
0.638297872,1.85106383,172304.882
0.127906977,0.813953488,168526.2662
0.253333333,1,167770.543
0.318181818,1.196969697,163614.0656
0.25,1.102941176,163236.204
0.592592593,1.611111111,158324.0035
0.04494382,0.707865169,148499.6023
0.438596491,1.403508772,145476.7096
0.217391304,1.130434783,144720.9865
0.185714286,1.142857143,133385.139
0.022222222,0.733333333,129984.3847
0,0.747252747,105045.5202
0,0.632653061,102400.4891
1.105263158,1.578947368,739178.2141
0.95,1.2,640621.1188
0.433333333,0.833333333,597805.3316
0.146341463,0.292682927,546911.0939
0.12195122,0.487804878,521060.0525
0,0.254901961,508134.5318
0.80952381,1.238095238,496016.8562
0.095238095,0.333333333,467742.2797
0.28125,0.65625,403922.5213
1.466666667,2.266666667,383737.5567
1.25,1.75,372786.6632
0.189189189,0.432432432,360010.6209
0.708333333,1.333333333,347690.8658
0.538461538,1.115384615,342215.4191
0.021276596,0.361702128,297499.271
0.131578947,0.473684211,276053.7714
1.058823529,1.764705882,256889.708
0.357142857,0.892857143,209892.1237
0.2,0.828571429,738830.6094
1.125,1.875,737829.4839
0.423076923,1.153846154,630709.0568
0.625,1.416666667,625703.4294
0.37037037,0.925925926,610686.5471
0.52,1.12,565635.9001
1.266666667,2.333333333,529595.3826
0.044444444,0.488888889,443498.5907
0.219512195,0.487804878,2188826.913
1.1,1.6,2053314.076
0.40625,0.65625,1776396.539
0.44,1.2,1708640.121
0.5,1.458333333,1505370.865
0.083333333,0.694444444,1007508.485
0.366666667,0.933333333,26080302.13
0.761904762,1.428571429,24514772.4
1,1.736842105,24230130.63
0.290322581,0.967741935,21881836.03
0.85,1.75,20529787.63
0.714285714,1.380952381,18359394.13
0,0.742857143,13733965.38
0.097560976,0.56097561,11527991.67
0.063829787,0.340425532,1717124.947
1.176470588,1.705882353,1514542.79
1.375,2.1875,1485602.482
0.615384615,1.076923077,1483190.789
0.518518519,1.111111111,1229963.094
0.184210526,0.447368421,1225139.709
0.020833333,0.375,1039439.399
0.161290323,0.838709677,904384.6277
0.051282051,0.769230769,672862.163
1.25,1.8125,649936.4584
0.257142857,0.8,639052.3551
0.444444444,0.888888889,573747.7348
0.708333333,1.375,551979.5281
0.538461538,1.153846154,546537.4764
1.058823529,1.823529412,420592.8517
0.5,1.115384615,419815.4157
1.4,2.266666667,351401.0517
0.357142857,0.928571429,344404.1281
0.52,1.16,637236.6208
0.138888889,0.666666667,596826.4936
0.2,0.857142857,570404.4874
0.423076923,1.192307692,428191.9245
0,0.369565217,406432.6252
0.081081081,0.702702703,355142.8484
0.216216216,0.756756757,694089.7843
0.24137931,1.448275862,511744.163
0.042553191,0.617021277,454393.524
0.157894737,0.789473684,392631.2975
0.25,0.916666667,358809.1258
0.55,2.15,294841.1054
0.808510638,1.510638298,182537.5274
0.948717949,2.179487179,159860.6636
0.123595506,0.617977528,146164.736
0.010989011,1.934065934,140776.1743
0.225352113,0.957746479,137857.37
0.4,1.216666667,137408.3232
0.847826087,1.652173913,133591.4254
0.561403509,1.263157895,127529.2935
0.388059701,0.955223881,127304.7701
0.032608696,0.608695652,123487.8722
0.322580645,1.112903226,117650.2637
0.135802469,0.75308642,115180.5062
0.084337349,0.686746988,112261.702
0.194444444,0.972222222,111588.1318
0.465517241,1.310344828,110690.0382
0.75,1.520833333,108669.3275
0.549019608,1.450980392,108220.2807
0.043956044,0.67032967,103505.2892
0.1875,0.7,102382.6722
0.352941176,0.985294118,102158.1488
0.208333333,0.861111111,101484.5786
0.178082192,0.890410959,100811.0084
0.423728814,1.322033898,98790.29775
0.066666667,0.655555556,95646.9701
0.15,0.825,94524.35308
0.010752688,0.623655914,94075.30627
0.474576271,1.152542373,93626.25946
0.517241379,1.275862069,91830.07223
0.1,0.633333333,84645.3233
0.05952381,0.714285714,71173.91906
0,0.563829787,70949.39566
0.2,0.175,442206.8604
1.105263158,1,405637.5908
0.95,1.05,318433.9479
0.146341463,0.219512195,284115.0948
0.35483871,0.516129032,270612.5953
0,0.388888889,177782.9108
0.088888889,0.244444444,444369.9884
0.782608696,1.217391304,311887.0105
0.113636364,0.363636364,310782.9857
0.081081081,0.675675676,303054.812
0.25,0.928571429,279318.2784
0.333333333,0.888888889,276558.2164
0.222222222,0.333333333,258893.8193
0.393939394,0.636363636,226325.0873
1.4,1.6,213628.8019
0.739130435,1.391304348,4841389.691
0.264705882,0.794117647,3890402.43
0,0.347826087,3857151.128
0.090909091,0.454545455,3664293.571
0.52,1.12,3398283.149
1.769230769,2.384615385,3325130.282
0.228571429,0.6,3298529.24
0.625,1.416666667,3172174.289
0.044444444,0.488888889,2813060.219
0.366666667,0.933333333,5051153.816
0.761904762,1.428571429,4998380.567
0.9,1.4,4538499.399
1,1.736842105,4493265.186
0.322580645,0.741935484,3784595.844
0.4,0.966666667,3520729.6
0,0.742857143,2457725.588
0.072289157,2,106323.8044
0.397058824,0.779411765,104184.7457
0.64,1.32,88456.37222
1.025641026,1.820512821,85310.69753
0.03960396,0.376237624,83045.81176
0.134146341,0.597560976,81661.71489
0.219178082,0.698630137,80529.27201
0.85106383,1.382978723,78767.69418
0.557692308,1.211538462,78641.86719
0.267605634,0.76056338,78516.04021
0.45,0.983333333,75873.67347
0,1.795698925,75496.19251
0.047619048,2,75244.53853
0.108433735,0.614457831,73357.13372
0.095238095,0.547619048,72098.86384
0.588235294,1.333333333,68449.88121
0.236111111,0.777777778,67820.74627
0.913043478,1.347826087,65430.03351
0.065217391,0.456521739,65430.03351
0.205479452,0.684931507,63542.62869
0.333333333,0.920634921,63542.62869
0.525423729,0.915254237,63290.97472
0.87804878,1.634146341,60019.47304
1.157894737,1.736842105,58383.72221
0.021276596,0.404255319,57377.10631
0.370967742,0.887096774,56999.62534
0.2125,0.625,53602.29668
0.362318841,0.797101449,53350.6427
0,0.431578947,53350.6427
0.070588235,0.564705882,52595.68078
0.285714286,0.842857143,52092.37283
0.120481928,0.518072289,51966.54584
0.607843137,1.176470588,50959.92994
0.791666667,1.395833333,50204.96802
1.078947368,2,49575.83308
0.043010753,0.47311828,42907.00274
0.021276596,0.5,40138.80902
0.189873418,0.721518987,169306.968
0.765957447,1.574468085,161756.7924
1.046511628,1.813953488,154435.41
0.393939394,0.984848485,153520.2372
0.866666667,1.711111111,143453.3364
0.482758621,1.189655172,141851.784
0.526315789,1.315789474,140250.2316
0.50877193,1.298245614,137275.92
0.197183099,1,132928.8492
0.205128205,0.794871795,127895.3988
1.108108108,2.189189189,125836.26
0.323529412,1.029411765,121946.7756
0.804347826,1.717391304,121946.7756
0.03030303,0.505050505,121717.9824
0.1625,0.7375,118972.464
0.708333333,1.583333333,116226.9456
0.101123596,0.651685393,115998.1524
0.290322581,1.161290323,107990.3904
0.358208955,1,107075.2176
0.440677966,1.203389831,105016.0788
0.054945055,0.593406593,103414.5264
0.077777778,0.666666667,101584.1808
0.01,0.53,98838.6624
0.257142857,0.942857143,94262.7984
0.526315789,1.157894737,83280.7248
1.026315789,2.184210526,79391.2404
0.010869565,0.641304348,75501.756
0.060240964,0.722891566,65663.6484
0.021978022,0.703296703,56054.334
0.035714286,0.75,48504.1584
0.913043478,1.673913043,304917.3703
0.240506329,0.784810127,277060.7217
0.021276596,0.563829787,219465.2184
0.120481928,0.698795181,215700.8064
0.095238095,0.714285714,214195.0416
0.370967742,1.129032258,210807.0708
0.607843137,1.470588235,207795.5412
0.032258065,0.623655914,203278.2469
0.393442623,1.229508197,196125.8641
0.87804878,2,189349.9225
0.551724138,1.275862069,188973.4813
0.85106383,1.680851064,188220.599
0.333333333,1.142857143,185961.9518
0.236111111,0.986111111,184832.6282
0.433333333,1.216666667,180315.3338
0.134146341,0.768292683,178056.6866
0.64,1.6,174292.2746
0.693877551,1.591836735,167139.8919
0.108433735,0.795180723,166010.5683
0.205479452,0.890410959,165257.6859
0.588235294,1.450980392,161493.2739
0.588235294,1.62745098,161493.2739
0.267605634,0.957746479,159987.5091
0.160493827,0.75308642,159234.6267
0.043010753,0.634408602,155093.7735
0.80952381,2,154340.8911
0.175675676,0.905405405,153588.0087
0.236111111,0.861111111,143047.6552
0.95,1.975,141918.3316
0.7,1.4,138153.9196
0,0.578947368,135518.8312
0.857142857,1.285714286,360896.668
0.119047619,0.357142857,324173.8491
0.3125,0.6875,316153.9232
0.022727273,0.25,251572.4142
0.608695652,1,238909.3732
0.727272727,1.318181818,223713.724
0.272727273,0.484848485,211050.683
0.069767442,0.395348837,205563.3653
0.138888889,0.638888889,324366.9986
0.52,1.12,285233.1692
0.333333333,0.888888889,262640.4429
0.423076923,0.846153846,257799.1444
0.088888889,0.244444444,240047.7166
0.081081081,0.675675676,215841.2242
1.0625,1.8125,173883.304
0.290322581,0.741935484,410253.5875
0.85,1.4,365928.47
0.023809524,0.428571429,361003.4569
0.073170732,0.585365854,263980.6997
0.21875,0.78125,249698.1619
0.333333333,0.933333333,235415.624
0.35483871,0.741935484,4727183.154
0.097560976,0.56097561,4099050.598
0.071428571,0.428571429,3924209.577
0.4,0.933333333,3496820.415
0.28125,0.78125,3088858.033
1.230769231,2.769230769,2512530.224
0.666666667,1.125,938858.2428
0.264705882,0.794117647,850508.9728
0.294117647,0.823529412,796321.4205
0.739130435,1.391304348,781007.547
0.228571429,0.628571429,762159.7028
0.56,1.16,591351.1141
0.451612903,0.887096774,81127.39473
0.009615385,0.375,80211.73564
1,1.634146341,73069.5948
1.075,1.825,72153.93572
0.305555556,0.777777778,68949.12893
0.68627451,1.333333333,68216.60166
0.435483871,1.016129032,61898.55399
0.168674699,0.614457831,60341.93355
0.5,1.277777778,59792.5381
0.23880597,0.910447761,56770.86313
0.069767442,0.604651163,55855.20404
0.412698413,0.904761905,54573.28133
0.186666667,0.76,53016.66089
0.011494253,1.942528736,52741.96316
0.052631579,0.421052632,52009.4359
0.928571429,1.642857143,48987.76092
0,2.034482759,48621.49729
0.243243243,0.702702703,48346.79957
1.05,1.8,47980.53593
0.273972603,0.794520548,47705.83821
0.034090909,0.556818182,45966.08595
0.58490566,1.20754717,44684.16324
0.475409836,0.983606557,44317.8996
0.634615385,1.346153846,43951.63597
0.142857143,0.630952381,42486.58144
0.195121951,0.585365854,41754.05417
0.042105263,0.505263158,39831.1701
0.396825397,1.031746032,38366.11557
0.12987013,0.688311688,37725.15421
0.688888889,1.555555556,36260.09967
0.74,1.3,35893.83604
0.197368421,0.644736842,35252.87468
0.272727273,0.878787879,33970.95197
0.045977011,0.620689655,31040.8429
0.023255814,2.023255814,30949.277
0.444444444,1.126984127,108111.0801
0.78,1.58,91865.81723
0.976190476,1.976190476,84086.3956
0.490909091,1.545454545,82942.363
0.068965517,0.781609195,78251.82937
0.192771084,0.771084337,75963.76419
0.184210526,0.960526316,74705.32833
0.733333333,1.866666667,67726.72952
0.303030303,1.090909091,67497.923
0.052083333,0.583333333,67383.51974
0.235294118,1.132352941,67383.51974
0.155844156,0.87012987,62921.79262
0.592592593,1.333333333,61663.35677
0.467741935,1.225806452,61320.14699
0.40625,1.140625,59489.69484
0.24,0.906666667,58460.06551
0.0875,0.825,55027.96773
0.906976744,1.976744186,55027.96773
0.673913043,1.869565217,53311.91884
0.128205128,0.884615385,52625.49929
0.033707865,0.730337079,52511.09603
0.574074074,1.481481481,51138.25691
0.268656716,1.104477612,51023.85366
0.725490196,1.588235294,49536.61128
0.010309278,0.628865979,49307.80477
0.045454545,0.795454545,47820.56239
0.338983051,1.322033898,45761.30373
0.056818182,0.704545455,29172.83113
0.12195122,0.219512195,270144.9434
0.433333333,0.466666667,245434.5283
1.105263158,1,209036.7547
0.3125,0.34375,201022.566
0.35483871,0.516129032,200354.717
0.28125,0.3125,186997.7358
0.071428571,0.261904762,163289.0943
0.80952381,0.714285714,152269.5849
0.608695652,0.52173913,141250.0755
0.869565217,0.913043478,550019.5545
1.266666667,2.333333333,374287.1657
1.714285714,1.571428571,288132.6504
0.75,0.958333333,273868.6578
0.954545455,1.181818182,245911.2323
0.052631579,0.5,116964.7393
0.363636364,0.757575758,453935.4072
0.823529412,2.058823529,435524.041
0.909090909,1.363636364,407589.5544
0.294117647,0.794117647,354260.08
0.782608696,1.391304348,340292.8367
0.044444444,0.488888889,304104.9791
0.666666667,1.083333333,298391.1068
0.026315789,0.605263158,271726.3696
0.5,0.884615385,260298.6251
0.433333333,0.7,745178.5422
0.35483871,0.741935484,629790.3755
0.175,0.55,591914.8704
1.052631579,1.789473684,569894.2279
0.071428571,0.428571429,502951.4747
0.545454545,1.590909091,498547.3462
0.028571429,0.771428571,288910.8296
0.12195122,0.585365854,230776.3334
0.461538462,1.961538462,531458.2012
0.108108108,1.243243243,460367.0392
0.2,1.4,456225.8065
0.138888889,1.416666667,378232.5899
0.285714286,1.678571429,335439.8517
0,1.076923077,267109.5115
0.28125,1.90625,761437.9283
0.071428571,1.476190476,521428.6368
0.322580645,2.129032258,407339.713
0.212121212,1.909090909,382831.722
0,1.326086957,604083.26
0.228571429,1.885714286,543517.6206
0.166666667,1.888888889,459354.9789
0.108108108,1.675675676,408228.1405
0.516129032,1,415670.6948
0.081395349,2.023255814,386316.9005
0.020408163,0.418367347,343858.7337
1.047619048,1.642857143,322367.5628
0.223684211,0.776315789,318174.1636
0.103448276,0.620689655,307690.6656
0.166666667,0.705128205,302448.9167
0.194805195,0.688311688,297731.3426
1.097560976,1.804878049,293013.7685
0.313432836,0.895522388,291965.4187
0.739130435,1.565217391,288820.3693
0.8,1.555555556,288820.3693
0.545454545,1.290909091,287247.8446
0.056179775,0.561797753,277812.6964
0.010204082,0.5,277288.5215
0.079545455,0.636363636,273095.1223
0.348484848,0.878787879,270474.2478
0,1.855555556,267329.1984
0.333333333,1,261563.2745
0.5,1.160714286,259990.7498
0.210526316,0.763157895,253176.4762
0.456140351,1.175438596,243741.328
0.840909091,1.704545455,243741.328
0.030927835,0.474226804,231685.3053
0.298507463,1.014925373,228540.2559
0.906976744,1.697674419,221725.9822
0.06741573,0.573033708,218056.7579
0.369230769,0.969230769,218056.7579
0.125,0.65,217008.4081
0,0.434343434,212290.834
0.011111111,0.611111111,131567.8996
0.061728395,0.691358025,102214.1053
1.222222222,2.194444444,139593.6269
0.02,0.45,136220.895
0.765957447,1.574468085,136220.895
0.482758621,1.189655172,120294.1053
0.866666667,1.711111111,120106.7314
0.338235294,0.911764706,119357.2354
0.189873418,0.721518987,116546.6254
0.304347826,0.927536232,109051.6656
0.271428571,0.828571429,106053.6817
1.052631579,1.973684211,105491.5597
0.673469388,1.448979592,103243.0717
0.205128205,0.794871795,100432.4618
0.1625,0.7375,99308.21781
0.653061224,1.428571429,99308.21781
0.804347826,1.717391304,98371.34783
0.457627119,1.06779661,98183.97384
0.708333333,1.583333333,96497.60787
0.054945055,0.593406593,92937.50195
0.56,1.5,92750.12796
0.065934066,0.505494505,92000.63197
0.03030303,0.505050505,91251.13599
0.393939394,0.984848485,91251.13599
0.148148148,0.666666667,89377.39603
0.440677966,1.203389831,88627.90005
0.358208955,1,87128.90808
0,1.858695652,85442.54212
0.571428571,1.285714286,78697.07826
0,0.465346535,76635.96431
0,2.107142857,73825.35437
0.024096386,2.108433735,72138.98841
0.125,0.625,71951.61441
0.085365854,0.707317073,69703.12646
0.010869565,0.641304348,59210.18269
0.060240964,0.722891566,48342.49093
0.205128205,0.730769231,113637.8634
0.553571429,1.339285714,110677.0754
0.50877193,1.210526316,107716.2874
0.804347826,1.608695652,103768.57
0.343283582,1.044776119,101371.7416
0.113636364,0.659090909,100102.8325
0.782608696,1.782608696,95450.16562
0.192307692,0.833333333,89810.56943
0.02020202,0.535353535,86285.82181
0.17721519,0.746835443,82479.09437
0.744680851,1.617021277,81492.16504
0.214285714,1.014285714,81492.16504
0.465517241,1.224137931,78390.38713
0.066666667,0.6,77403.4578
0.08988764,0.674157303,76275.53856
0.275362319,0.956521739,71763.8616
0.535714286,1.321428571,71058.91208
0.308823529,1.058823529,70635.94236
0.220779221,0.805194805,65278.32597
0.164556962,0.848101266,62035.55816
0.844444444,1.755555556,61612.58845
0.048192771,0.759036145,59074.77016
0.723404255,1.787234043,58510.81054
0.032608696,0.554347826,57241.90139
0.4,1.133333333,55409.03263
0.31147541,1.180327869,52871.21434
0.021978022,0.648351648,47090.62824
0,0.55,45821.7191
2.272727273,0.818181818,605228.3512
0.904761905,0.476190476,505818.8635
1.916666667,0.916666667,367668.9138
2.6,1.4,353049.8715
0.28125,0.28125,365157.7519
0.80952381,0.666666667,347963.2109
0.681818182,0.363636364,317646.5202
0.565217391,0.434782609,267872.849
0.678571429,0.178571429,262895.4818
1.75,1.25,223529.0327
0.212121212,0.333333333,219004.1535
0.315789474,0.315789474,347191.1941
0.636363636,1,271487.8511
0.023255814,0.23255814,244264.4814
0.85,1.25,238670.6383
0.551724138,0.448275862,220397.4176
0.181818182,0.515151515,197649.1223
0.714285714,1.285714286,195411.5851
0.047619048,0.357142857,107774.7101
0.666666667,1,355139.2344
0.066666667,0.266666667,344485.0573
0.323529412,0.5,317405.6907
0.257142857,0.542857143,274788.9826
1.333333333,1.666666667,273901.1345
0.172413793,0.75862069,262803.0334
1.571428571,2.214285714,257919.869
0.194444444,0.361111111,241938.6034
0.56,1.04,213527.4647
0.6,0.72,199321.8953
0.02173913,0.304347826,192663.0346
1.428571429,1.785714286,542270.4288
0.772727273,1.318181818,500712.0029
0.2,0.371428571,483284.2759
0.48,0.8,463845.6573
0.583333333,1.083333333,446417.9303
0.516129032,0.548387097,413573.3679
0.022222222,0.311111111,362630.7812
1.2,1.8,323753.544
0,0.288888889,317050.5721
0.138888889,0.416666667,300963.4395
0.678571429,0.714285714,1218806.978
0.565217391,1.086956522,1138042.66
0.212121212,0.787878788,1011389.525
1.75,2.5,914105.2332
0.458333333,1.125,906763.0225
0.375,0.40625,789287.6511
